"Name","Runtime","device_variation","n_conductance_states","noise_scale","non_linearity","ADC_resolution","t_min","weight_decay","perplexity","test_accuracy","test_loss","test_perplexity","train_accuracy","train_loss","train_loss_epoch","val_accuracy","val_loss","write_efficiency"
"balmy-sweep-75","7536","0.1","64","0","4","4","0.001","0.1","77.4962902368681","0.27083402714018706","4.3029165095834685","73.91505360542558","0.260986328125","4.218526840209961","4.44095748522247","0.2663473217547949","4.350230067302217","3075419.9525581393"
"splendid-sweep-74","11791","0.1","64","0","2","4","0.001","0.1","76.07184422736357","0.2710229881052899","4.287968266780048","72.8183706002954","0.26806640625","4.19785213470459","4.209896573398943","0.26791452618641287","4.33167821253502","3366787.2788923075"
"woven-sweep-73","9728","0.1","64","0","1","4","0.001","0.1","76.28332999036265","0.2711854669964832","4.290388657694979","72.99483299077242","0.2718505859375","4.136702537536621","4.439810818340949","0.2677808726337648","4.3344544346084595","3249390.111309091"
"rich-sweep-72","10762","0.1","32","0.2","4","4","0.001","0.1","76.32173979652603","0.27127118950175017","4.2913593727431785","73.0657245757949","0.273681640625","4.203091144561768","4.441795939525293","0.2676041131907927","4.334957822956279","3736625.633983333"
"olive-sweep-71","8143","0.1","32","0.2","2","4","0.001","0.1","77.4968818360091","0.2697070179609303","4.3092228850931225","74.38266259848093","0.271240234375","4.13123893737793","4.444498291487622","0.2661632274453216","4.350237701175801","3547206.445522727"
"glad-sweep-70","7918","0.1","32","0.2","1","4","0.001","0.1","77.3929654400047","0.26922710642322545","4.306692954413834","74.19471746269441","0.262939453125","4.240784168243408","4.444135936890106","0.2665225997715279","4.348895890677265","3559886.545066667"
"royal-sweep-69","8746","0.1","32","0.1","4","4","0.001","0.1","77.2203690319362","0.2705938952511333","4.300028768062994","73.7019139304009","0.2587890625","4.263297080993652","4.438472044815701","0.2670487951452","4.346663269793024","3589071.2253877553"
"rosy-sweep-68","8651","0.1","32","0.1","2","4","0.001","0.1","77.04547216961653","0.2698071823227065","4.298346831233774","73.57805615665154","0.2667236328125","4.174502372741699","4.445028008625143","0.2666156766981625","4.344395795206394","3601123.6125714285"
"decent-sweep-67","7113","0.1","32","0.1","1","4","0.001","0.1","77.72640049788444","0.26913863003844674","4.313593637055259","74.70848228681278","0.2674560546875","4.241875171661377","4.438180016086922","0.2660841337370906","4.353194974410782","3447368.3791538463"
"stellar-sweep-66","10942","0.1","32","0","4","4","0.001","0.1","75.9685442021064","0.2717576334978317","4.286818434528041","72.73468980789721","0.2586669921875","4.24034309387207","4.438527529560173","0.2681521686345788","4.330319362531816","3718243.942064516"
"stilted-sweep-65","14119","0.1","32","0","2","4","0.001","0.1","75.6699960818841","0.2726042913384213","4.28308126487392","72.46337522243775","0.272216796875","4.1859917640686035","4.203570561592309","0.26845213938183043","4.326381728927442","3850457.600209877"
"rare-sweep-64","7177","0","64","0.1","2","4","0.001","0.1","77.80481060457318","0.26906734938968907","4.312303888345987","74.61218922848376","0.272705078125","4.12205696105957","4.446026355831827","0.26552798464751015","4.354203262236433","3071997.2355609755"
